<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.01.04	13:11:00	1.06175	1.06194	1.06168	1.06194	68	0	5
2023.01.04	13:12:00	1.06195	1.06206	1.06184	1.06190	63	0	5
2023.01.04	13:13:00	1.06190	1.06217	1.06190	1.06211	83	0	5
2023.01.04	13:14:00	1.06210	1.06240	1.06210	1.06224	95	0	5
2023.01.04	13:15:00	1.06225	1.06228	1.06209	1.06211	70	0	5
2023.01.04	13:16:00	1.06211	1.06214	1.06202	1.06204	56	0	5
2023.01.04	13:17:00	1.06205	1.06210	1.06199	1.06210	56	0	5
2023.01.04	13:18:00	1.06210	1.06215	1.06186	1.06191	49	0	5
2023.01.04	13:19:00	1.06191	1.06195	1.06178	1.06179	54	0	5
2023.01.04	13:20:00	1.06175	1.06187	1.06175	1.06185	46	0	5
2023.01.04	13:21:00	1.06185	1.06185	1.06176	1.06176	26	0	5
2023.01.04	13:22:00	1.06176	1.06179	1.06165	1.06169	32	0	5
2023.01.04	13:23:00	1.06170	1.06171	1.06160	1.06160	41	0	5
2023.01.04	13:24:00	1.06160	1.06174	1.06151	1.06174	33	0	5
2023.01.04	13:25:00	1.06175	1.06178	1.06153	1.06154	28	0	5
2023.01.04	13:26:00	1.06153	1.06158	1.06135	1.06136	65	0	5
2023.01.04	13:27:00	1.06136	1.06149	1.06112	1.06114	85	0	5
2023.01.04	13:28:00	1.06115	1.06119	1.06107	1.06109	61	0	5
2023.01.04	13:29:00	1.06111	1.06115	1.06100	1.06111	67	0	5
2023.01.04	13:30:00	1.06110	1.06110	1.06099	1.06103	51	0	5
2023.01.04	13:31:00	1.06103	1.06103	1.06085	1.06095	62	0	5
2023.01.04	13:32:00	1.06095	1.06102	1.06092	1.06102	49	0	5
2023.01.04	13:33:00	1.06105	1.06113	1.06078	1.06085	70	0	5
2023.01.04	13:34:00	1.06084	1.06086	1.06065	1.06081	67	0	5
2023.01.04	13:35:00	1.06081	1.06093	1.06077	1.06078	58	0	5
2023.01.04	13:36:00	1.06077	1.06111	1.06077	1.06110	66	0	5
2023.01.04	13:37:00	1.06110	1.06110	1.06095	1.06096	60	0	5
2023.01.04	13:38:00	1.06096	1.06096	1.06072	1.06075	63	0	5
2023.01.04	13:39:00	1.06075	1.06079	1.06070	1.06071	51	0	5
2023.01.04	13:40:00	1.06072	1.06095	1.06069	1.06077	72	0	5
2023.01.04	13:41:00	1.06077	1.06087	1.06068	1.06075	68	0	5
2023.01.04	13:42:00	1.06075	1.06085	1.06068	1.06071	53	0	5
2023.01.04	13:43:00	1.06070	1.06079	1.06066	1.06071	67	0	5
2023.01.04	13:44:00	1.06070	1.06072	1.06048	1.06048	72	0	5
2023.01.04	13:45:00	1.06048	1.06083	1.06047	1.06074	91	0	5
2023.01.04	13:46:00	1.06074	1.06075	1.06047	1.06067	89	0	5
2023.01.04	13:47:00	1.06066	1.06069	1.06048	1.06049	75	0	5
2023.01.04	13:48:00	1.06048	1.06051	1.06030	1.06030	99	0	5
2023.01.04	13:49:00	1.06030	1.06040	1.06027	1.06033	59	0	5
2023.01.04	13:50:00	1.06033	1.06043	1.06020	1.06028	53	0	5
2023.01.04	13:51:00	1.06028	1.06049	1.06027	1.06049	43	0	5
2023.01.04	13:52:00	1.06050	1.06066	1.06050	1.06062	55	0	5
2023.01.04	13:53:00	1.06062	1.06079	1.06059	1.06068	69	0	5
2023.01.04	13:54:00	1.06067	1.06071	1.06052	1.06061	50	0	5
2023.01.04	13:55:00	1.06061	1.06074	1.06060	1.06070	51	0	5
2023.01.04	13:56:00	1.06070	1.06074	1.06052	1.06069	52	0	5
2023.01.04	13:57:00	1.06068	1.06074	1.06055	1.06062	46	0	5
2023.01.04	13:58:00	1.06062	1.06073	1.06061	1.06061	41	0	5
2023.01.04	13:59:00	1.06061	1.06072	1.06041	1.06041	69	0	5
2023.01.04	14:00:00	1.06041	1.06054	1.06032	1.06037	67	0	5
2023.01.04	14:01:00	1.06037	1.06069	1.06037	1.06067	91	0	5
2023.01.04	14:02:00	1.06065	1.06068	1.06044	1.06067	94	0	5
2023.01.04	14:03:00	1.06065	1.06074	1.06048	1.06048	69	0	5
2023.01.04	14:04:00	1.06048	1.06053	1.06016	1.06016	79	0	5
2023.01.04	14:05:00	1.06017	1.06025	1.06003	1.06023	73	0	5
2023.01.04	14:06:00	1.06022	1.06030	1.06014	1.06022	52	0	5
2023.01.04	14:07:00	1.06023	1.06029	1.06020	1.06029	24	0	5
2023.01.04	14:08:00	1.06029	1.06035	1.06019	1.06022	36	0	5
2023.01.04	14:09:00	1.06022	1.06034	1.06019	1.06034	36	0	5
2023.01.04	14:10:00	1.06034	1.06068	1.06033	1.06056	67	0	5
2023.01.04	14:11:00	1.06057	1.06084	1.06057	1.06074	98	0	5
2023.01.04	14:12:00	1.06075	1.06094	1.06073	1.06094	90	0	5
2023.01.04	14:13:00	1.06093	1.06102	1.06081	1.06088	99	0	5
2023.01.04	14:14:00	1.06087	1.06095	1.06079	1.06088	63	0	5
2023.01.04	14:15:00	1.06089	1.06101	1.06082	1.06092	69	0	5
2023.01.04	14:16:00	1.06092	1.06098	1.06082	1.06097	53	0	5
2023.01.04	14:17:00	1.06097	1.06109	1.06092	1.06101	60	0	5
2023.01.04	14:18:00	1.06100	1.06106	1.06080	1.06084	65	0	5
2023.01.04	14:19:00	1.06083	1.06087	1.06071	1.06073	60	0	5
2023.01.04	14:20:00	1.06074	1.06081	1.06068	1.06068	52	0	5
2023.01.04	14:21:00	1.06068	1.06073	1.06060	1.06063	36	0	5
2023.01.04	14:22:00	1.06063	1.06064	1.06050	1.06061	48	0	5
2023.01.04	14:23:00	1.06060	1.06069	1.06050	1.06067	51	0	5
2023.01.04	14:24:00	1.06068	1.06087	1.06065	1.06078	63	0	5
2023.01.04	14:25:00	1.06078	1.06078	1.06049	1.06050	58	0	5
2023.01.04	14:26:00	1.06049	1.06049	1.06025	1.06038	66	0	5
2023.01.04	14:27:00	1.06037	1.06047	1.06033	1.06042	129	0	5
2023.01.04	14:28:00	1.06042	1.06075	1.06041	1.06072	59	0	5
2023.01.04	14:29:00	1.06073	1.06073	1.06028	1.06032	65	0	5
2023.01.04	14:30:00	1.06032	1.06065	1.06032	1.06064	72	0	5
2023.01.04	14:31:00	1.06065	1.06094	1.06064	1.06079	114	0	5
2023.01.04	14:32:00	1.06077	1.06084	1.06038	1.06038	62	0	5
2023.01.04	14:33:00	1.06038	1.06051	1.06020	1.06044	100	0	5
2023.01.04	14:34:00	1.06043	1.06070	1.06034	1.06052	77	0	5
2023.01.04	14:35:00	1.06051	1.06056	1.06040	1.06045	55	0	5
2023.01.04	14:36:00	1.06045	1.06047	1.06015	1.06015	74	0	5
2023.01.04	14:37:00	1.06015	1.06038	1.06015	1.06023	57	0	5
2023.01.04	14:38:00	1.06023	1.06023	1.06001	1.06001	69	0	5
2023.01.04	14:39:00	1.06001	1.06017	1.05998	1.06016	61	0	5
2023.01.04	14:40:00	1.06016	1.06020	1.05999	1.05999	74	0	5
2023.01.04	14:41:00	1.06000	1.06016	1.05995	1.06008	77	0	5
2023.01.04	14:42:00	1.06008	1.06035	1.06006	1.06034	94	0	5
2023.01.04	14:43:00	1.06033	1.06049	1.06025	1.06042	64	0	5
2023.01.04	14:44:00	1.06039	1.06067	1.06039	1.06066	61	0	5
2023.01.04	14:45:00	1.06066	1.06066	1.06027	1.06030	92	0	5
2023.01.04	14:46:00	1.06033	1.06042	1.06028	1.06028	52	0	5
2023.01.04	14:47:00	1.06029	1.06029	1.06004	1.06015	62	0	5
2023.01.04	14:48:00	1.06015	1.06025	1.06006	1.06024	93	0	5
2023.01.04	14:49:00	1.06025	1.06025	1.06003	1.06013	98	0	5
2023.01.04	14:50:00	1.06013	1.06015	1.05994	1.06005	60	0	5
2023.01.04	14:51:00	1.06006	1.06023	1.05986	1.05986	82	0	5
2023.01.04	14:52:00	1.05987	1.06030	1.05985	1.06025	83	0	5
2023.01.04	14:53:00	1.06026	1.06040	1.06024	1.06030	70	0	5
2023.01.04	14:54:00	1.06028	1.06045	1.06027	1.06038	53	0	5
2023.01.04	14:55:00	1.06038	1.06049	1.06033	1.06036	55	0	5
2023.01.04	14:56:00	1.06036	1.06072	1.06035	1.06061	60	0	5
2023.01.04	14:57:00	1.06060	1.06071	1.06058	1.06062	68	0	5
2023.01.04	14:58:00	1.06063	1.06098	1.06062	1.06088	110	0	5
2023.01.04	14:59:00	1.06083	1.06083	1.06068	1.06070	61	0	5
2023.01.04	15:00:00	1.06072	1.06082	1.06049	1.06062	106	0	5
2023.01.04	15:01:00	1.06066	1.06087	1.06060	1.06080	163	0	5
2023.01.04	15:02:00	1.06081	1.06090	1.06063	1.06088	101	0	5
2023.01.04	15:03:00	1.06088	1.06090	1.06048	1.06070	136	0	5
2023.01.04	15:04:00	1.06071	1.06074	1.06043	1.06045	78	0	5
2023.01.04	15:05:00	1.06045	1.06059	1.06040	1.06058	80	0	5
2023.01.04	15:06:00	1.06059	1.06079	1.06055	1.06077	89	0	5
2023.01.04	15:07:00	1.06077	1.06080	1.06061	1.06064	83	0	5
2023.01.04	15:08:00	1.06063	1.06085	1.06058	1.06073	101	0	5
2023.01.04	15:09:00	1.06073	1.06089	1.06073	1.06082	95	0	5
2023.01.04	15:10:00	1.06081	1.06098	1.06064	1.06072	95	0	5
2023.01.04	15:11:00	1.06073	1.06076	1.06050	1.06061	58	0	5
2023.01.04	15:12:00	1.06061	1.06090	1.06058	1.06081	68	0	5
2023.01.04	15:13:00	1.06081	1.06081	1.06054	1.06061	46	0	5
2023.01.04	15:14:00	1.06061	1.06061	1.05974	1.05974	119	0	5
2023.01.04	15:15:00	1.05975	1.05991	1.05959	1.05974	155	0	5
2023.01.04	15:16:00	1.05971	1.05974	1.05946	1.05960	119	0	5
2023.01.04	15:17:00	1.05961	1.05980	1.05960	1.05965	84	0	5
2023.01.04	15:18:00	1.05965	1.05977	1.05952	1.05971	66	0	5
2023.01.04	15:19:00	1.05971	1.05980	1.05953	1.05980	44	0	5
2023.01.04	15:20:00	1.05984	1.06022	1.05971	1.06012	122	0	5
2023.01.04	15:21:00	1.06012	1.06049	1.06008	1.06048	129	0	5
2023.01.04	15:22:00	1.06049	1.06052	1.06035	1.06049	110	0	5
2023.01.04	15:23:00	1.06048	1.06072	1.06040	1.06072	86	0	5
2023.01.04	15:24:00	1.06071	1.06109	1.06057	1.06095	136	0	5
2023.01.04	15:25:00	1.06094	1.06103	1.06069	1.06097	129	0	5
2023.01.04	15:26:00	1.06094	1.06102	1.06086	1.06094	83	0	5
2023.01.04	15:27:00	1.06098	1.06135	1.06098	1.06132	129	0	5
2023.01.04	15:28:00	1.06131	1.06131	1.06103	1.06123	117	0	5
2023.01.04	15:29:00	1.06124	1.06140	1.06124	1.06133	77	0	5
2023.01.04	15:30:00	1.06132	1.06144	1.06118	1.06144	113	0	5
2023.01.04	15:31:00	1.06145	1.06177	1.06130	1.06164	96	0	5
2023.01.04	15:32:00	1.06166	1.06181	1.06156	1.06180	130	0	5
2023.01.04	15:33:00	1.06181	1.06194	1.06167	1.06168	145	0	5
2023.01.04	15:34:00	1.06169	1.06171	1.06146	1.06170	111	0	5
2023.01.04	15:35:00	1.06170	1.06172	1.06118	1.06129	135	0	5
2023.01.04	15:36:00	1.06129	1.06159	1.06126	1.06143	94	0	5
2023.01.04	15:37:00	1.06142	1.06160	1.06136	1.06147	83	0	5
2023.01.04	15:38:00	1.06147	1.06168	1.06147	1.06168	85	0	5
2023.01.04	15:39:00	1.06167	1.06169	1.06148	1.06151	87	0	5
2023.01.04	15:40:00	1.06150	1.06154	1.06136	1.06140	103	0	5
2023.01.04	15:41:00	1.06140	1.06146	1.06132	1.06142	86	0	5
2023.01.04	15:42:00	1.06142	1.06161	1.06134	1.06161	43	0	5
2023.01.04	15:43:00	1.06163	1.06163	1.06139	1.06156	57	0	5
2023.01.04	15:44:00	1.06157	1.06177	1.06131	1.06140	91	0	5
2023.01.04	15:45:00	1.06141	1.06157	1.06141	1.06147	110	0	5
2023.01.04	15:46:00	1.06147	1.06169	1.06140	1.06156	85	0	5
2023.01.04	15:47:00	1.06156	1.06157	1.06128	1.06132	79	0	5
2023.01.04	15:48:00	1.06130	1.06133	1.06104	1.06110	70	0	5
2023.01.04	15:49:00	1.06110	1.06140	1.06110	1.06136	119	0	5
2023.01.04	15:50:00	1.06135	1.06160	1.06127	1.06159	97	0	5
2023.01.04	15:51:00	1.06160	1.06166	1.06124	1.06136	93	0	5
2023.01.04	15:52:00	1.06137	1.06162	1.06130	1.06150	90	0	5
2023.01.04	15:53:00	1.06150	1.06150	1.06114	1.06120	89	0	5
2023.01.04	15:54:00	1.06120	1.06127	1.06104	1.06115	139	0	5
2023.01.04	15:55:00	1.06115	1.06127	1.06099	1.06127	99	0	5
2023.01.04	15:56:00	1.06127	1.06130	1.06091	1.06100	111	0	5
2023.01.04	15:57:00	1.06100	1.06121	1.06098	1.06102	105	0	5
2023.01.04	15:58:00	1.06098	1.06122	1.06098	1.06104	111	0	5
2023.01.04	15:59:00	1.06104	1.06110	1.06082	1.06104	110	0	5
2023.01.04	16:00:00	1.06106	1.06122	1.06019	1.06067	250	0	5
2023.01.04	16:01:00	1.06066	1.06088	1.06055	1.06088	174	0	5
2023.01.04	16:02:00	1.06087	1.06087	1.06038	1.06060	159	0	5
2023.01.04	16:03:00	1.06062	1.06064	1.06037	1.06044	137	0	5
2023.01.04	16:04:00	1.06042	1.06085	1.06037	1.06082	132	0	5
2023.01.04	16:05:00	1.06082	1.06084	1.06047	1.06050	143	0	5
2023.01.04	16:06:00	1.06051	1.06091	1.06051	1.06081	96	0	5
2023.01.04	16:07:00	1.06081	1.06090	1.06071	1.06089	80	0	5
2023.01.04	16:08:00	1.06089	1.06107	1.06080	1.06107	104	0	5
2023.01.04	16:09:00	1.06109	1.06109	1.06094	1.06104	80	0	5
2023.01.04	16:10:00	1.06103	1.06125	1.06095	1.06121	92	0	5
2023.01.04	16:11:00	1.06119	1.06125	1.06106	1.06120	85	0	5
2023.01.04	16:12:00	1.06119	1.06130	1.06116	1.06118	67	0	5
2023.01.04	16:13:00	1.06115	1.06145	1.06113	1.06122	152	0	5
2023.01.04	16:14:00	1.06122	1.06144	1.06109	1.06143	116	0	5
2023.01.04	16:15:00	1.06144	1.06149	1.06126	1.06128	98	0	5
2023.01.04	16:16:00	1.06128	1.06137	1.06120	1.06121	80	0	5
2023.01.04	16:17:00	1.06127	1.06138	1.06116	1.06116	95	0	5
2023.01.04	16:18:00	1.06116	1.06163	1.06116	1.06156	84	0	5
2023.01.04	16:19:00	1.06156	1.06180	1.06144	1.06163	113	0	5
2023.01.04	16:20:00	1.06164	1.06173	1.06149	1.06166	125	0	5
2023.01.04	16:21:00	1.06166	1.06183	1.06162	1.06171	81	0	5
2023.01.04	16:22:00	1.06171	1.06178	1.06157	1.06171	107	0	5
2023.01.04	16:23:00	1.06171	1.06171	1.06136	1.06146	106	0	5
2023.01.04	16:24:00	1.06146	1.06147	1.06129	1.06135	78	0	5
2023.01.04	16:25:00	1.06134	1.06169	1.06129	1.06169	90	0	5
2023.01.04	16:26:00	1.06170	1.06182	1.06144	1.06148	93	0	5
2023.01.04	16:27:00	1.06147	1.06163	1.06145	1.06145	87	0	5
2023.01.04	16:28:00	1.06146	1.06150	1.06133	1.06135	77	0	5
2023.01.04	16:29:00	1.06135	1.06148	1.06119	1.06120	80	0	5
2023.01.04	16:30:00	1.06120	1.06128	1.06094	1.06094	200	0	5
2023.01.04	16:31:00	1.06095	1.06106	1.06081	1.06103	194	0	5
2023.01.04	16:32:00	1.06102	1.06122	1.06084	1.06087	179	0	5
2023.01.04	16:33:00	1.06083	1.06106	1.06078	1.06106	117	0	5
2023.01.04	16:34:00	1.06103	1.06123	1.06089	1.06090	169	0	5
2023.01.04	16:35:00	1.06088	1.06142	1.06087	1.06142	155	0	5
2023.01.04	16:36:00	1.06143	1.06162	1.06134	1.06162	130	0	5
2023.01.04	16:37:00	1.06163	1.06188	1.06160	1.06174	177	0	5
2023.01.04	16:38:00	1.06177	1.06182	1.06150	1.06150	133	0	5
2023.01.04	16:39:00	1.06148	1.06150	1.06127	1.06144	105	0	5
2023.01.04	16:40:00	1.06143	1.06162	1.06140	1.06148	148	0	5
2023.01.04	16:41:00	1.06147	1.06147	1.06123	1.06138	83	0	5
2023.01.04	16:42:00	1.06137	1.06147	1.06122	1.06126	81	0	5
2023.01.04	16:43:00	1.06126	1.06135	1.06114	1.06123	112	0	5
2023.01.04	16:44:00	1.06123	1.06125	1.06102	1.06107	122	0	5
2023.01.04	16:45:00	1.06107	1.06109	1.06082	1.06097	91	0	5
2023.01.04	16:46:00	1.06096	1.06099	1.06050	1.06067	150	0	5
2023.01.04	16:47:00	1.06067	1.06123	1.06067	1.06123	118	0	5
2023.01.04	16:48:00	1.06123	1.06135	1.06102	1.06119	98	0	5
2023.01.04	16:49:00	1.06119	1.06129	1.06104	1.06125	124	0	5
2023.01.04	16:50:00	1.06124	1.06153	1.06111	1.06132	132	0	5
2023.01.04	16:51:00	1.06130	1.06158	1.06130	1.06153	144	0	5
2023.01.04	16:52:00	1.06154	1.06201	1.06149	1.06193	179	0	5
2023.01.04	16:53:00	1.06193	1.06209	1.06187	1.06205	129	0	5
2023.01.04	16:54:00	1.06204	1.06244	1.06200	1.06242	151	0	5
2023.01.04	16:55:00	1.06242	1.06245	1.06218	1.06230	134	0	5
2023.01.04	16:56:00	1.06231	1.06243	1.06223	1.06230	124	0	5
2023.01.04	16:57:00	1.06230	1.06262	1.06229	1.06251	86	0	5
2023.01.04	16:58:00	1.06242	1.06280	1.06238	1.06259	107	0	5
2023.01.04	16:59:00	1.06259	1.06262	1.06232	1.06240	176	0	5
2023.01.04	17:00:00	1.06239	1.06248	1.05993	1.06162	483	0	5
2023.01.04	17:01:00	1.06160	1.06205	1.06141	1.06188	328	0	5
2023.01.04	17:02:00	1.06189	1.06209	1.06155	1.06162	345	0	5
2023.01.04	17:03:00	1.06162	1.06162	1.06058	1.06078	290	0	5
2023.01.04	17:04:00	1.06080	1.06085	1.05918	1.05954	324	0	5
2023.01.04	17:05:00	1.05955	1.06007	1.05953	1.05989	352	0	5
2023.01.04	17:06:00	1.05989	1.05991	1.05958	1.05977	324	0	5
2023.01.04	17:07:00	1.05979	1.05996	1.05934	1.05943	257	0	5
2023.01.04	17:08:00	1.05944	1.05956	1.05900	1.05921	245	0	5
2023.01.04	17:09:00	1.05918	1.05942	1.05868	1.05931	297	0	5
2023.01.04	17:10:00	1.05929	1.05929	1.05875	1.05895	258	0	5
2023.01.04	17:11:00	1.05898	1.05899	1.05819	1.05865	310	0	5
2023.01.04	17:12:00	1.05865	1.05880	1.05841	1.05861	276	0	5
2023.01.04	17:13:00	1.05862	1.05872	1.05835	1.05871	238	0	5
2023.01.04	17:14:00	1.05870	1.05903	1.05856	1.05889	279	0	5
2023.01.04	17:15:00	1.05887	1.05888	1.05846	1.05880	241	0	5
2023.01.04	17:16:00	1.05875	1.05914	1.05864	1.05897	230	0	5
2023.01.04	17:17:00	1.05898	1.05961	1.05886	1.05950	216	0	5
2023.01.04	17:18:00	1.05949	1.05967	1.05924	1.05957	222	0	5
2023.01.04	17:19:00	1.05959	1.05961	1.05922	1.05931	174	0	5
2023.01.04	17:20:00	1.05927	1.05950	1.05918	1.05927	224	0	5
2023.01.04	17:21:00	1.05926	1.05930	1.05900	1.05908	190	0	5
2023.01.04	17:22:00	1.05908	1.05908	1.05850	1.05853	172	0	5
2023.01.04	17:23:00	1.05854	1.05861	1.05818	1.05820	149	0	5
2023.01.04	17:24:00	1.05822	1.05873	1.05818	1.05855	234	0	5
2023.01.04	17:25:00	1.05855	1.05861	1.05808	1.05840	231	0	5
2023.01.04	17:26:00	1.05841	1.05904	1.05830	1.05898	215	0	5
2023.01.04	17:27:00	1.05898	1.05949	1.05893	1.05949	169	0	5
2023.01.04	17:28:00	1.05949	1.05949	1.05924	1.05939	163	0	5
2023.01.04	17:29:00	1.05938	1.05983	1.05931	1.05980	193	0	5
2023.01.04	17:30:00	1.05978	1.05993	1.05950	1.05975	196	0	5
2023.01.04	17:31:00	1.05974	1.05974	1.05863	1.05910	215	0	5
2023.01.04	17:32:00	1.05910	1.05920	1.05880	1.05880	214	0	5
2023.01.04	17:33:00	1.05881	1.05915	1.05847	1.05915	180	0	5
2023.01.04	17:34:00	1.05917	1.05929	1.05881	1.05889	211	0	5
2023.01.04	17:35:00	1.05890	1.05920	1.05879	1.05895	199	0	5
2023.01.04	17:36:00	1.05892	1.05956	1.05890	1.05949	230	0	5
2023.01.04	17:37:00	1.05951	1.05954	1.05925	1.05929	178	0	5
2023.01.04	17:38:00	1.05930	1.05953	1.05905	1.05944	191	0	5
2023.01.04	17:39:00	1.05945	1.05946	1.05919	1.05931	162	0	5
2023.01.04	17:40:00	1.05930	1.05944	1.05885	1.05886	171	0	5
2023.01.04	17:41:00	1.05886	1.05894	1.05855	1.05876	172	0	5
2023.01.04	17:42:00	1.05875	1.05886	1.05868	1.05881	152	0	5
2023.01.04	17:43:00	1.05879	1.05910	1.05866	1.05900	134	0	5
2023.01.04	17:44:00	1.05900	1.05962	1.05900	1.05957	161	0	5
2023.01.04	17:45:00	1.05954	1.05997	1.05945	1.05986	151	0	5
2023.01.04	17:46:00	1.05985	1.06025	1.05982	1.06023	186	0	5
2023.01.04	17:47:00	1.06027	1.06035	1.06011	1.06026	189	0	5
2023.01.04	17:48:00	1.06026	1.06063	1.06025	1.06036	172	0	5
2023.01.04	17:49:00	1.06037	1.06040	1.05986	1.05994	145	0	5
2023.01.04	17:50:00	1.05994	1.06007	1.05959	1.05964	192	0	5
2023.01.04	17:51:00	1.05964	1.06021	1.05962	1.06019	204	0	5
2023.01.04	17:52:00	1.06014	1.06049	1.05998	1.06049	174	0	5
2023.01.04	17:53:00	1.06046	1.06063	1.06011	1.06038	185	0	5
2023.01.04	17:54:00	1.06039	1.06078	1.06026	1.06073	173	0	5
2023.01.04	17:55:00	1.06073	1.06073	1.06023	1.06031	188	0	5
2023.01.04	17:56:00	1.06031	1.06037	1.06020	1.06022	204	0	5
2023.01.04	17:57:00	1.06020	1.06076	1.06016	1.06051	183	0	5
2023.01.04	17:58:00	1.06051	1.06064	1.06023	1.06044	201	0	5
2023.01.04	17:59:00	1.06043	1.06044	1.06020	1.06030	173	0	5
2023.01.04	18:00:00	1.06030	1.06033	1.06002	1.06003	199	0	5
2023.01.04	18:01:00	1.06003	1.06013	1.05996	1.06008	129	0	5
2023.01.04	18:02:00	1.06008	1.06008	1.05950	1.05959	188	0	5
2023.01.04	18:03:00	1.05961	1.05993	1.05924	1.05992	160	0	5
2023.01.04	18:04:00	1.05991	1.06005	1.05975	1.05988	152	0	5
2023.01.04	18:05:00	1.05988	1.06025	1.05984	1.06017	87	0	5
2023.01.04	18:06:00	1.06016	1.06020	1.05989	1.05995	99	0	5
2023.01.04	18:07:00	1.05996	1.06024	1.05987	1.06024	118	0	5
2023.01.04	18:08:00	1.06025	1.06048	1.06018	1.06045	126	0	5
2023.01.04	18:09:00	1.06048	1.06052	1.06028	1.06029	197	0	5
2023.01.04	18:10:00	1.06028	1.06067	1.06025	1.06060	154	0	5
2023.01.04	18:11:00	1.06058	1.06065	1.06017	1.06024	93	0	5
2023.01.04	18:12:00	1.06024	1.06052	1.06021	1.06050	94	0	5
2023.01.04	18:13:00	1.06050	1.06070	1.06046	1.06046	122	0	5
2023.01.04	18:14:00	1.06048	1.06053	1.06000	1.06009	122	0	5
2023.01.04	18:15:00	1.06009	1.06025	1.05981	1.05991	140	0	5
2023.01.04	18:16:00	1.05991	1.06003	1.05974	1.05991	143	0	5
2023.01.04	18:17:00	1.05989	1.06051	1.05989	1.06051	137	0	5
2023.01.04	18:18:00	1.06049	1.06050	1.06013	1.06025	123	0	5
2023.01.04	18:19:00	1.06025	1.06040	1.06018	1.06035	135	0	5
2023.01.04	18:20:00	1.06036	1.06038	1.06022	1.06033	85	0	5
2023.01.04	18:21:00	1.06032	1.06070	1.06030	1.06070	96	0	5
2023.01.04	18:22:00	1.06069	1.06083	1.06052	1.06076	172	0	5
2023.01.04	18:23:00	1.06075	1.06103	1.06071	1.06101	140	0	5
2023.01.04	18:24:00	1.06101	1.06102	1.06050	1.06053	114	0	5
2023.01.04	18:25:00	1.06051	1.06058	1.06029	1.06032	91	0	5
2023.01.04	18:26:00	1.06034	1.06043	1.06002	1.06025	107	0	5
2023.01.04	18:27:00	1.06025	1.06062	1.06022	1.06039	142	0	5
2023.01.04	18:28:00	1.06041	1.06073	1.06041	1.06065	133	0	5
2023.01.04	18:29:00	1.06065	1.06076	1.06054	1.06073	109	0	5
2023.01.04	18:30:00	1.06075	1.06080	1.06050	1.06060	141	0	5
2023.01.04	18:31:00	1.06059	1.06088	1.06059	1.06084	151	0	5
2023.01.04	18:32:00	1.06083	1.06094	1.06082	1.06084	98	0	5
2023.01.04	18:33:00	1.06080	1.06086	1.06040	1.06045	104	0	5
2023.01.04	18:34:00	1.06044	1.06050	1.06037	1.06039	95	0	5
2023.01.04	18:35:00	1.06039	1.06074	1.06039	1.06059	124	0	5
2023.01.04	18:36:00	1.06057	1.06100	1.06054	1.06080	131	0	5
2023.01.04	18:37:00	1.06079	1.06082	1.06051	1.06052	125	0	5
2023.01.04	18:38:00	1.06051	1.06065	1.06040	1.06056	98	0	5
2023.01.04	18:39:00	1.06050	1.06127	1.06050	1.06109	151	0	5
2023.01.04	18:40:00	1.06109	1.06134	1.06107	1.06110	137	0	5
2023.01.04	18:41:00	1.06109	1.06125	1.06107	1.06121	111	0	5
2023.01.04	18:42:00	1.06117	1.06125	1.06098	1.06102	118	0	5
2023.01.04	18:43:00	1.06101	1.06120	1.06100	1.06105	119	0	5
2023.01.04	18:44:00	1.06103	1.06143	1.06101	1.06131	143	0	5
2023.01.04	18:45:00	1.06133	1.06137	1.06120	1.06137	79	0	5
2023.01.04	18:46:00	1.06136	1.06147	1.06134	1.06144	109	0	5
2023.01.04	18:47:00	1.06139	1.06188	1.06139	1.06174	125	0	5
2023.01.04	18:48:00	1.06175	1.06190	1.06172	1.06175	123	0	5
2023.01.04	18:49:00	1.06175	1.06194	1.06170	1.06175	74	0	5
2023.01.04	18:50:00	1.06174	1.06204	1.06170	1.06188	121	0	5
2023.01.04	18:51:00	1.06187	1.06187	1.06158	1.06172	123	0	5
2023.01.04	18:52:00	1.06171	1.06183	1.06162	1.06181	119	0	5
2023.01.04	18:53:00	1.06181	1.06193	1.06172	1.06182	85	0	5
2023.01.04	18:54:00	1.06183	1.06205	1.06182	1.06188	114	0	5
2023.01.04	18:55:00	1.06188	1.06196	1.06184	1.06193	79	0	5
2023.01.04	18:56:00	1.06194	1.06203	1.06189	1.06199	115	0	5
2023.01.04	18:57:00	1.06199	1.06199	1.06149	1.06160	133	0	5
2023.01.04	18:58:00	1.06161	1.06179	1.06149	1.06178	146	0	5
2023.01.04	18:59:00	1.06178	1.06186	1.06170	1.06186	70	0	5
2023.01.04	19:00:00	1.06189	1.06197	1.06165	1.06181	121	0	5
2023.01.04	19:01:00	1.06180	1.06187	1.06161	1.06169	99	0	5
2023.01.04	19:02:00	1.06169	1.06178	1.06159	1.06161	113	0	5
2023.01.04	19:03:00	1.06161	1.06163	1.06147	1.06155	62	0	5
2023.01.04	19:04:00	1.06156	1.06166	1.06150	1.06160	74	0	5
2023.01.04	19:05:00	1.06162	1.06166	1.06147	1.06148	83	0	5
2023.01.04	19:06:00	1.06155	1.06168	1.06148	1.06166	86	0	5
2023.01.04	19:07:00	1.06165	1.06166	1.06148	1.06165	46	0	5
